state,tru_id,age_group_id,population_total,population_male,population_female,main_workers_total,main_workers_male,main_workers_female,marginal_workers_total,marginal_workers_male,marginal_workers_female,marg_3_6mo_total,marg_3_6mo_male,marg_3_6mo_female,marg_less_3mo_total,marg_less_3mo_male,marg_less_3mo_female,non_workers_total,non_workers_male,non_workers_female,seeking_work_total,seeking_work_male,seeking_work_female
4,1,16,1055450,580663,474787,385929,317190,68739,3019,1912,1107,15188,9057,6131,8086,5209,2877,651314,252504,398810,48576,19660,28916
4,1,1,91194,49255,41939,908,556,352,7,5,2,451,234,217,177,96,81,89828,48460,41368,745,415,330
4,1,2,93464,52140,41324,2227,1450,777,89,56,33,640,360,280,273,163,110,90508,50274,40234,1464,887,577
4,1,3,104418,60521,43897,15878,13513,2365,407,308,99,1805,1222,583,1106,781,325,86328,45478,40850,9923,5694,4229
4,1,4,121244,68467,52777,45785,38912,6873,747,501,246,3080,2014,1066,2193,1442,751,71632,27040,44592,16501,7909,8592
4,1,5,110237,60694,49543,63682,52444,11238,495,307,188,2489,1519,970,1525,961,564,43571,6424,37147,9441,2774,6667
4,1,6,90803,49625,41178,56741,46784,9957,326,178,148,1735,961,774,880,548,332,32001,1702,30299,4034,696,3338
4,1,7,83672,45566,38106,53827,43802,10025,306,154,152,1410,696,714,678,400,278,28129,914,27215,2818,299,2519
4,1,8,129273,70161,59112,83401,67280,16121,355,203,152,1943,1038,905,796,498,298,43574,1640,41934,2266,338,1928
4,1,9,81867,45853,36014,50525,41322,9203,153,105,48,929,542,387,274,186,88,30260,3884,26376,772,274,498
4,1,10,41640,21780,19860,9887,8506,1381,102,69,33,492,334,158,151,113,38,31159,12871,18288,476,300,176
4,1,11,17807,9253,8554,2231,1958,273,22,18,4,152,95,57,21,13,8,15402,7182,8220,90,53,37
4,1,12,7631,3800,3831,721,577,144,8,6,2,53,38,15,8,6,2,6849,3179,3670,35,14,21
4,1,13,346,201,145,116,86,30,2,2,0,9,4,5,4,2,2,219,109,110,11,7,4
4,1,14,721514,400887,320627,369839,304057,65782,2789,1756,1033,13391,7992,5399,7452,4816,2636,335495,87082,248413,45755,17984,27771
4,1,15,67078,34833,32245,12839,11041,1798,132,93,39,697,467,230,180,132,48,53410,23232,30178,601,367,234
4,2,16,28991,17150,11841,11683,10356,1327,197,99,98,470,209,261,173,103,70,16641,6486,10155,970,371,599
4,2,1,2921,1572,1349,15,12,3,2,2,0,4,2,2,2,1,1,2900,1556,1344,9,5,4
4,2,2,2537,1421,1116,106,69,37,14,9,5,14,5,9,2,2,0,2403,1338,1065,38,28,10
4,2,3,2765,1787,978,878,775,103,37,27,10,68,40,28,29,24,5,1782,945,837,158,107,51
4,2,4,3593,2255,1338,1936,1785,151,42,23,19,85,49,36,44,29,15,1530,398,1132,287,133,154
4,2,5,3806,2260,1546,2350,2135,215,25,11,14,76,24,52,32,17,15,1355,90,1265,212,43,169
4,2,6,3101,1902,1199,2115,1831,284,27,7,20,63,28,35,22,12,10,896,36,860,114,16,98
4,2,7,2321,1455,866,1615,1414,201,18,6,12,52,14,38,14,5,9,636,21,615,69,9,60
4,2,8,2596,1585,1011,1764,1519,245,22,8,14,48,11,37,11,0,11,762,47,715,44,8,36
4,2,9,1226,687,539,675,606,69,1,0,1,33,15,18,11,7,4,517,66,451,18,7,11
4,2,10,736,417,319,180,164,16,7,5,2,22,17,5,6,6,0,527,231,296,18,13,5
4,2,11,256,139,117,35,34,1,0,0,0,4,3,1,0,0,0,217,102,115,2,2,0
4,2,12,106,55,51,13,11,2,2,1,1,1,1,0,0,0,0,90,42,48,1,0,1
4,2,13,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0
4,2,14,19408,11931,7477,11333,10065,1268,172,82,90,425,181,244,163,94,69,7478,1603,5875,902,323,579
4,2,15,1098,611,487,228,209,19,9,6,3,27,21,6,6,6,0,834,375,459,21,15,6
4,3,16,1026459,563513,462946,374246,306834,67412,2822,1813,1009,14718,8848,5870,7913,5106,2807,634673,246018,388655,47606,19289,28317
4,3,1,88273,47683,40590,893,544,349,5,3,2,447,232,215,175,95,80,86928,46904,40024,736,410,326
4,3,2,90927,50719,40208,2121,1381,740,75,47,28,626,355,271,271,161,110,88105,48936,39169,1426,859,567
4,3,3,101653,58734,42919,15000,12738,2262,370,281,89,1737,1182,555,1077,757,320,84546,44533,40013,9765,5587,4178
4,3,4,117651,66212,51439,43849,37127,6722,705,478,227,2995,1965,1030,2149,1413,736,70102,26642,43460,16214,7776,8438
4,3,5,106431,58434,47997,61332,50309,11023,470,296,174,2413,1495,918,1493,944,549,42216,6334,35882,9229,2731,6498
4,3,6,87702,47723,39979,54626,44953,9673,299,171,128,1672,933,739,858,536,322,31105,1666,29439,3920,680,3240
4,3,7,81351,44111,37240,52212,42388,9824,288,148,140,1358,682,676,664,395,269,27493,893,26600,2749,290,2459
4,3,8,126677,68576,58101,81637,65761,15876,333,195,138,1895,1027,868,785,498,287,42812,1593,41219,2222,330,1892
4,3,9,80641,45166,35475,49850,40716,9134,152,105,47,896,527,369,263,179,84,29743,3818,25925,754,267,487
4,3,10,40904,21363,19541,9707,8342,1365,95,64,31,470,317,153,145,107,38,30632,12640,17992,458,287,171
4,3,11,17551,9114,8437,2196,1924,272,22,18,4,148,92,56,21,13,8,15185,7080,8105,88,51,37
4,3,12,7525,3745,3780,708,566,142,6,5,1,52,37,15,8,6,2,6759,3137,3622,34,14,20
4,3,13,340,197,143,115,85,30,2,2,0,9,4,5,4,2,2,214,106,108,11,7,4
4,3,14,702106,388956,313150,358506,293992,64514,2617,1674,943,12966,7811,5155,7289,4722,2567,328017,85479,242538,44853,17661,27192
4,3,15,65980,34222,31758,12611,10832,1779,123,87,36,670,446,224,174,126,48,52576,22857,29719,580,352,228
5,1,16,10086292,5137773,4948519,2870624,2070760,799864,244811,107688,137123,756840,373473,383367,441687,274955,166732,6214017,2585852,3628165,432852,209349,223503
5,1,1,1058801,560179,498622,7824,4346,3478,5253,2506,2747,7633,4003,3630,2048,1127,921,1038091,549324,488767,6210,3411,2799
5,1,2,1145343,603274,542069,20274,12953,7321,22058,10506,11552,19389,9979,9410,6957,4225,2732,1083622,569836,513786,15326,8972,6354
5,1,3,1124110,588483,535627,124845,91173,33672,38638,19315,19323,66410,36674,29736,47782,30170,17612,894217,441321,452896,112928,67108,45820
5,1,4,970068,484614,485454,310003,219520,90483,32544,15522,17022,108257,55346,52911,82965,50639,32326,519264,194226,325038,136322,73301,63021
5,1,5,810184,397363,412821,384510,280149,104361,23972,10642,13330,99883,50305,49578,69989,43503,26486,301819,56267,245552,69160,28033,41127
5,1,6,698300,345427,352873,375367,275226,100141,18898,7918,10980,84605,41680,42925,55211,34548,20663,219430,20603,198827,32459,9567,22892
5,1,7,665500,330834,334666,375029,272086,102943,17837,7147,10690,80495,39001,41494,49626,31186,18440,192139,12600,179539,20276,4572,15704
5,1,8,1056086,533513,522573,607508,440280,167228,28214,10981,17233,124465,57580,66885,67487,42252,25235,295899,24672,271227,20348,5742,14606
5,1,9,715619,353889,361730,386728,277710,109018,21811,7567,14244,82358,35411,46947,34303,20630,13673,224722,33201,191521,9538,3613,5925
5,1,10,547815,271632,276183,196097,136809,59288,22658,9337,13321,58989,29836,29153,19178,12563,6615,270071,95650,174421,7099,3458,3641
5,1,11,248089,121807,126282,60426,43945,16481,9953,4723,5230,18173,10150,8023,4255,2906,1349,159537,62989,96548,1887,949,938
5,1,12,104905,48458,56447,17755,13321,4434,2665,1379,1286,4756,2682,2074,1230,783,447,79729,31076,48653,816,372,444
5,1,13,16608,9312,7296,4258,3242,1016,310,145,165,1427,826,601,656,423,233,10613,5099,5514,483,251,232
5,1,14,6039867,3034123,3005744,2563990,1856144,707846,181914,79092,102822,646473,315997,330476,407363,252928,154435,2647490,782890,1864600,401031,191936,209095
5,1,15,900809,441897,458912,274278,194075,80203,35276,15439,19837,81918,42668,39250,24663,16252,8411,509337,189715,319622,9802,4779,5023
5,2,16,7036954,3519042,3517912,1997332,1322523,674809,229370,97456,131914,658831,306695,352136,387312,234395,152917,4151421,1792368,2359053,267484,132169,135315
5,2,1,770582,404255,366327,6001,3252,2749,5147,2445,2702,4997,2519,2478,1284,685,599,754437,396039,358398,4245,2308,1937
5,2,2,835418,434578,400840,15200,9073,6127,21642,10248,11394,15356,7535,7821,5383,3172,2211,783220,407722,375498,10504,6015,4489
5,2,3,792898,407069,385829,89238,59986,29252,36542,17801,18741,55564,28849,26715,40880,24891,15989,611554,300433,311121,77613,45587,32026
5,2,4,648027,312431,335596,218958,139925,79033,30026,13654,16372,92210,43901,48309,71648,42331,29317,306833,114951,191882,82277,45108,37169
5,2,5,529754,253277,276477,260641,173069,87572,21825,9157,12668,85739,40383,45356,60856,36747,24109,161549,30668,130881,37326,15613,21713
5,2,6,459156,221890,237266,252323,169464,82859,17169,6802,10367,73233,33926,39307,48499,29569,18930,116431,11698,104733,17783,5457,12326
5,2,7,441348,215242,226106,253828,169652,84176,16123,6156,9967,69960,32029,37931,43749,26805,16944,101437,7405,94032,11486,2676,8810
5,2,8,704552,348015,356537,411358,274491,136867,25965,9647,16318,110298,48128,62170,60448,36786,23662,156931,15749,141182,12578,3767,8811
5,2,9,491440,233999,257441,266417,174507,91910,20649,6870,13779,75015,30619,44396,31452,18447,13005,129359,22003,107356,6575,2396,4179
5,2,10,407893,198103,209790,157717,103335,54382,21764,8735,13029,54524,26811,27713,17667,11381,6286,173888,59222,114666,4974,2248,2726
5,2,11,189468,91302,98166,49390,34206,15184,9669,4512,5157,16736,9138,7598,3871,2603,1268,113673,43446,70227,1388,653,735
5,2,12,78653,36196,42457,13727,9805,3922,2564,1304,1260,4139,2294,1845,1064,664,400,58223,22793,35430,471,209,262
5,2,13,10472,5748,4724,2534,1758,776,285,125,160,1060,563,497,511,314,197,6593,3302,3291,264,132,132
5,2,14,4067175,1991923,2075252,1752763,1161094,591669,168299,70087,98212,562019,257835,304184,357532,215576,141956,1584094,502907,1081187,245638,120604,125034
5,2,15,676014,325601,350413,220834,147346,73488,33997,14551,19446,75399,38243,37156,22602,14648,7954,345784,125461,220323,6833,3110,3723
5,3,16,3049338,1618731,1430607,873292,748237,125055,15441,10232,5209,98009,66778,31231,54375,40560,13815,2062596,793484,1269112,165368,77180,88188
5,3,1,288219,155924,132295,1823,1094,729,106,61,45,2636,1484,1152,764,442,322,283654,153285,130369,1965,1103,862
5,3,2,309925,168696,141229,5074,3880,1194,416,258,158,4033,2444,1589,1574,1053,521,300402,162114,138288,4822,2957,1865
5,3,3,331212,181414,149798,35607,31187,4420,2096,1514,582,10846,7825,3021,6902,5279,1623,282663,140888,141775,35315,21521,13794
5,3,4,322041,172183,149858,91045,79595,11450,2518,1868,650,16047,11445,4602,11317,8308,3009,212431,79275,133156,54045,28193,25852
5,3,5,280430,144086,136344,123869,107080,16789,2147,1485,662,14144,9922,4222,9133,6756,2377,140270,25599,114671,31834,12420,19414
5,3,6,239144,123537,115607,123044,105762,17282,1729,1116,613,11372,7754,3618,6712,4979,1733,102999,8905,94094,14676,4110,10566
5,3,7,224152,115592,108560,121201,102434,18767,1714,991,723,10535,6972,3563,5877,4381,1496,90702,5195,85507,8790,1896,6894
5,3,8,351534,185498,166036,196150,165789,30361,2249,1334,915,14167,9452,4715,7039,5466,1573,138968,8923,130045,7770,1975,5795
5,3,9,224179,119890,104289,120311,103203,17108,1162,697,465,7343,4792,2551,2851,2183,668,95363,11198,84165,2963,1217,1746
5,3,10,139922,73529,66393,38380,33474,4906,894,602,292,4465,3025,1440,1511,1182,329,96183,36428,59755,2125,1210,915
5,3,11,58621,30505,28116,11036,9739,1297,284,211,73,1437,1012,425,384,303,81,45864,19543,26321,499,296,203
5,3,12,26252,12262,13990,4028,3516,512,101,75,26,617,388,229,166,119,47,21506,8283,13223,345,163,182
5,3,13,6136,3564,2572,1724,1484,240,25,20,5,367,263,104,145,109,36,4020,1797,2223,219,119,100
5,3,14,1972692,1042200,930492,811227,695050,116177,13615,9005,4610,84454,58162,26292,49831,37352,12479,1063396,279983,783413,155393,71332,84061
5,3,15,224795,116296,108499,53444,46729,6715,1279,888,391,6519,4425,2094,2061,1604,457,163553,64254,99299,2969,1669,1300
6,1,16,25351462,13494734,11856728,7015283,5860600,1154683,390699,176976,213723,1510526,769060,741466,819644,558852,260792,16434954,6688098,9746856,1093590,513841,579749
6,1,1,2498757,1371825,1126932,14617,8602,6015,3208,1771,1437,13915,7696,6219,3487,2035,1452,2467017,1353756,1113261,14497,8234,6263
6,1,2,2668678,1474136,1194542,38875,27160,11715,20359,10832,9527,32228,17944,14284,12294,7918,4376,2577216,1418200,1159016,35047,21652,13395
6,1,3,2677390,1487548,1189842,264847,219044,45803,58194,32864,25330,128597,78396,50201,91099,65082,26017,2225752,1157244,1068508,276378,174271,102107
6,1,4,2567486,1372799,1194687,808322,684183,124139,62166,32627,29539,234401,135050,99351,164410,117314,47096,1462597,520939,941658,348248,186639,161609
6,1,5,2231959,1178340,1053619,1066069,898329,167740,47959,21567,26392,222183,118198,103985,137723,94681,43042,895748,140246,755502,171292,62173,109119
6,1,6,1893591,976844,916747,983750,817022,166728,39497,15109,24388,190347,90254,100093,105728,69028,36700,679997,54459,625538,83288,19513,63775
6,1,7,1761863,912717,849146,951739,782276,169463,36280,13258,23022,177022,80603,96419,92718,60199,32519,596822,36580,560242,55441,9926,45515
6,1,8,2747764,1446330,1301434,1495374,1242218,253156,53660,19349,34311,260791,117211,143580,122541,80567,41974,937939,67552,870387,59493,12841,46652
6,1,9,1716166,884897,831269,854449,719268,135181,32435,11710,20725,138790,62576,76214,54109,36295,17814,690492,91343,599149,25850,7831,18019
6,1,10,1348788,669228,679560,405705,348674,57031,26844,12090,14754,86099,45222,40877,28098,20279,7819,830140,263242,566898,17101,7462,9639
6,1,11,570378,285996,284382,95628,83786,11842,7536,4362,3174,18696,11620,7076,4996,3761,1235,448518,186228,262290,4262,2075,2187
6,1,12,274589,133397,141192,28590,24224,4366,2200,1281,919,5652,3359,2293,1612,1151,461,238147,104533,133614,1723,777,946
6,1,13,31534,16888,14646,7318,5814,1504,361,156,205,1805,931,874,829,542,287,22050,9987,12063,970,447,523
6,1,14,15596219,8259475,7336744,6424550,5362340,1062210,330191,146484,183707,1352131,682288,669843,768328,523166,245162,7489347,2068363,5420984,1019990,473194,546796
6,1,15,2193755,1088621,1105134,529923,456684,73239,36580,17733,18847,110447,60201,50246,34706,25191,9515,1516805,554003,962802,23086,10314,12772
6,2,16,16509359,8774006,7735353,4435805,3672588,763217,337866,140050,197816,1229441,579576,649865,660074,441966,218108,10506247,4381792,6124455,665505,319751,345754
6,2,1,1679882,920472,759410,8147,4790,3357,2989,1651,1338,5345,2910,2435,1350,783,567,1663401,911121,752280,8242,4650,3592
6,2,2,1812859,996086,816773,24473,16947,7526,19257,10123,9134,20091,10796,9295,8357,5386,2971,1749038,958220,790818,22263,13765,8498
6,2,3,1799991,994391,805600,183847,150684,33163,53163,28972,24191,101914,59814,42100,74319,52472,21847,1461067,754921,706146,189996,119265,70731
6,2,4,1658579,889577,769002,546689,459657,87032,53501,26048,27453,190424,103710,86714,133237,93901,39336,867965,300162,567803,213038,115519,97519
6,2,5,1384241,737729,646512,663073,557993,105080,39996,15786,24210,180726,89050,91676,110832,74712,36120,500446,74900,425546,93399,34368,59031
6,2,6,1174200,605409,568791,604520,497155,107365,32957,10683,22274,157095,68010,89085,85437,54359,31078,379628,29561,350067,45448,10506,34942
6,2,7,1097613,569510,528103,589442,479141,110301,30204,9363,20841,146980,61082,85898,74853,47513,27340,330987,19924,311063,30129,5243,24886
6,2,8,1712423,899294,813129,924300,757787,166513,45226,13870,31356,217522,88676,128846,99417,63791,35626,525375,38961,486414,33949,6890,27059
6,2,9,1053176,534839,518337,515420,428234,87186,27956,8743,19213,116180,47577,68603,43968,28825,15143,393620,50285,343335,14847,3872,10975
6,2,10,917384,448375,469009,286428,242993,43435,23682,9847,13835,72541,35831,36710,22589,16054,6535,534733,159704,375029,9936,3692,6244
6,2,11,397362,198875,198487,66269,57832,8437,6714,3771,2943,15040,9053,5987,3905,2926,979,309339,128219,181120,2631,1254,1377
6,2,12,198145,97815,100330,18696,15785,2911,1913,1071,842,4243,2441,1802,1180,836,344,173293,78518,94775,1000,443,557
6,2,13,20581,11011,9570,4501,3590,911,308,122,186,1340,626,714,630,408,222,14432,6673,7759,627,284,343
6,2,14,9880223,5230749,4649474,4027291,3330651,696640,283003,113465,169538,1110841,517919,592922,622063,415573,206490,4459088,1268714,3190374,620806,295663,325143
6,2,15,1512891,745065,767826,371393,316610,54783,32309,14689,17620,91824,47325,44499,27674,19816,7858,1017365,366441,650924,13567,5389,8178
6,3,16,8842103,4720728,4121375,2579478,2188012,391466,52833,36926,15907,281085,189484,91601,159570,116886,42684,5928707,2306306,3622401,428085,194090,233995
6,3,1,818875,451353,367522,6470,3812,2658,219,120,99,8570,4786,3784,2137,1252,885,803616,442635,360981,6255,3584,2671
6,3,2,855819,478050,377769,14402,10213,4189,1102,709,393,12137,7148,4989,3937,2532,1405,828178,459980,368198,12784,7887,4897
6,3,3,877399,493157,384242,81000,68360,12640,5031,3892,1139,26683,18582,8101,16780,12610,4170,764685,402323,362362,86382,55006,31376
6,3,4,908907,483222,425685,261633,224526,37107,8665,6579,2086,43977,31340,12637,31173,23413,7760,594632,220777,373855,135210,71120,64090
6,3,5,847718,440611,407107,402996,340336,62660,7963,5781,2182,41457,29148,12309,26891,19969,6922,395302,65346,329956,77893,27805,50088
6,3,6,719391,371435,347956,379230,319867,59363,6540,4426,2114,33252,22244,11008,20291,14669,5622,300369,24898,275471,37840,9007,28833
6,3,7,664250,343207,321043,362297,303135,59162,6076,3895,2181,30042,19521,10521,17865,12686,5179,265835,16656,249179,25312,4683,20629
6,3,8,1035341,547036,488305,571074,484431,86643,8434,5479,2955,43269,28535,14734,23124,16776,6348,412564,28591,383973,25544,5951,19593
6,3,9,662990,350058,312932,339029,291034,47995,4479,2967,1512,22610,14999,7611,10141,7470,2671,296872,41058,255814,11003,3959,7044
6,3,10,431404,220853,210551,119277,105681,13596,3162,2243,919,13558,9391,4167,5509,4225,1284,295407,103538,191869,7165,3770,3395
6,3,11,173016,87121,85895,29359,25954,3405,822,591,231,3656,2567,1089,1091,835,256,139179,58009,81170,1631,821,810
6,3,12,76444,35582,40862,9894,8439,1455,287,210,77,1409,918,491,432,315,117,64854,26015,38839,723,334,389
6,3,13,10953,5877,5076,2817,2224,593,53,34,19,465,305,160,199,134,65,7618,3314,4304,343,163,180
6,3,14,5715996,3028726,2687270,2397259,2031689,365570,47188,33019,14169,241290,164369,76921,146265,107593,38672,3030259,799649,2230610,399184,177531,221653
6,3,15,680864,343556,337308,158530,140074,18456,4271,3044,1227,18623,12876,5747,7032,5375,1657,499440,187562,311878,9519,4925,4594
